,start,finish,hop_len,no_of_hops,avg_hop_loss,transponder_modulation,transponder_bitrate,P0,Gamma,N,NF,BR,OSNR
9339,Sacrameto,Phoenix,1808.4731438981626,22.0,17.96243820832489,16QAM,400,12.529114400070464,17.96243820832489,22.0,5,12500,23.321412425258472
9340,Sacrameto,Houston,3184.3335490894306,40.0,17.586159916528082,32QAM,400,15.003441783928011,17.586159916528082,40.0,5,12500,20.193648093356614
9341,Sacrameto,Portland,2834.033765471808,36.0,19.611217505156468,8QAM,200,19.598745588656502,19.611217505156468,36.0,5,12500,23.817499466035002
9342,Sacrameto,StLouis,4204.843718741515,55.0,17.498000850664468,QPSK,100,14.430060695886183,17.498000850664468,55.0,5,12500,16.52388875999307
9343,Sacrameto,Calgary,3540.574705191918,46.0,16.61855041122494,16QAM,200,14.234206674819752,16.61855041122494,46.0,5,12500,18.99440306579993
9344,Sacrameto,Portland,2272.762346101679,31.0,16.32023392779238,QPSK,200,16.060581214240326,16.32023392779238,31.0,5,12500,25.065636008692564
9345,Sacrameto,Portland,2765.4550723579737,34.0,16.400143626571854,32QAM,200,17.35861009389033,16.400143626571854,34.0,5,12500,25.36002198825291
9346,Sacrameto,KansasCity,4318.48107697746,54.0,15.158737753010147,8QAM,400,16.57504234241897,15.158737753010147,54.0,5,12500,21.19162489086216
9347,Sacrameto,Vancouver,6449.564577934158,86.0,16.234309705306394,8QAM,100,14.255066526848111,16.234309705306394,86.0,5,12500,13.142444626102701
9348,Sacrameto,LosAngeles,1803.062317832316,22.0,16.879509268557864,8QAM,200,15.136652715377762,16.879509268557864,22.0,5,12500,27.01187968033281
9349,Sacrameto,Atlanta,6923.119913896615,83.0,16.14358207463795,16QAM,200,19.654370503039605,16.14358207463795,83.0,5,12500,18.987543117531757
9350,Sacrameto,Calgary,2306.456839905208,29.0,16.968439375914656,32QAM,100,18.40453898939058,16.968439375914656,29.0,5,12500,27.428302080707226
9351,Sacrameto,Minneapolis,6384.182604732512,82.0,17.035598894934992,8QAM,400,17.199940353166124,17.035598894934992,82.0,5,12500,15.762309752684658
9352,Sacrameto,Nashville,4804.816439158696,60.0,17.9982714691596,8QAM,200,13.069092279163888,17.9982714691596,60.0,5,12500,13.79253595487937
9353,Sacrameto,Dallas,3533.725635348792,46.0,17.36061152454131,32QAM,100,19.225496304304457,17.36061152454131,46.0,5,12500,23.24363158196826
9354,Sacrameto,NewOrleans,3516.969973313267,46.0,16.541567729560605,8QAM,400,12.369351956473714,16.541567729560605,46.0,5,12500,17.206531029118224
9355,Sacrameto,Calgary,4481.997424573838,57.0,18.200734133693363,8QAM,100,17.326759073363196,18.200734133693363,57.0,5,12500,18.360673028420393
9356,Sacrameto,Chicago,5220.982840213371,68.0,17.312955508590086,QPSK,100,15.420885102781142,17.312955508590086,68.0,5,12500,15.578013309526057
9357,Sacrameto,NewOrleans,5638.7380654712215,75.0,16.804995635651103,8QAM,200,14.125507427937574,16.804995635651103,75.0,5,12500,13.810791424019442
9358,Sacrameto,SaltLakeCity,3821.866126115228,47.0,17.33993888854544,QPSK,100,12.67217503997825,17.33993888854544,47.0,5,12500,16.495920901428278
9359,Sacrameto,Denver,5177.619789609736,66.0,16.564401123229295,16QAM,200,19.9078232911386,16.564401123229295,66.0,5,12500,21.112035514741137
9360,Sacrameto,OklahomaCity,7596.240232976923,93.0,16.765385920895213,QPSK,100,19.707817747764466,16.765385920895213,93.0,5,12500,17.281597662432773
9361,Sacrameto,SanDiego,1239.3729178282706,15.0,16.487464401430458,32QAM,200,11.749973739861467,16.487464401430458,15.0,5,12500,27.84716809450498
9362,Sacrameto,Winnipeg,5199.118413557984,67.0,17.389045334969886,QPSK,400,10.818141526139849,17.389045334969886,67.0,5,12500,11.04733076435636
9363,Sacrameto,Houston,6358.188704651909,79.0,18.844692342207527,16QAM,200,10.142869590430262,18.844692342207527,79.0,5,12500,7.268859490648566
9364,Sacrameto,Seattle,711.005619163218,8.0,16.374936243461224,32QAM,100,10.970013143640957,16.374936243461224,8.0,5,12500,33.46582225047743
9365,Sacrameto,NewOrleans,3535.7535718441445,45.0,17.326924036584703,16QAM,400,11.712838450459719,17.326924036584703,45.0,5,12500,15.98445028326789
9366,Sacrameto,LosAngeles,3305.4187691479437,41.0,17.752618541118746,8QAM,400,18.33621556369376,17.752618541118746,41.0,5,12500,23.113037122628015
9367,Sacrameto,Portland,2811.174078569101,36.0,17.75125646608405,QPSK,400,14.509718804444907,17.75125646608405,36.0,5,12500,20.588433720895836
9368,Sacrameto,LosAngeles,605.0916483852335,7.0,16.33444178005096,8QAM,400,13.615336347489283,16.33444178005096,7.0,5,12500,37.48695384398127
9369,Sacrameto,Phoenix,1808.4731438981626,22.0,17.15646410225497,32QAM,200,12.062008369755961,17.15646410225497,22.0,5,12500,23.660280501013915
9370,Sacrameto,SanDiego,1918.8487047620874,23.0,17.618654968144874,32QAM,400,13.088693728782193,17.618654968144874,23.0,5,12500,23.780257368441895
9371,Sacrameto,Seattle,711.005619163218,8.0,17.021552527589986,QPSK,100,17.46385839066773,17.021552527589986,8.0,5,12500,39.313051213375445
9372,Sacrameto,Portland,2834.033765471808,36.0,17.21649576858876,8QAM,200,15.402998341632088,17.21649576858876,36.0,5,12500,22.016473955578306
9373,Sacrameto,SanDiego,7691.386124164662,96.0,17.575390515521928,32QAM,400,11.152767293675014,17.575390515521928,96.0,5,12500,7.599055630570817
9374,Sacrameto,Dallas,6608.831013411775,82.0,17.077401792732168,16QAM,200,15.21062776785864,17.077401792732168,82.0,5,12500,13.731194269580001
9375,Sacrameto,Calgary,1897.6529785428618,23.0,18.571844742729283,16QAM,400,11.052126549667312,18.571844742729283,23.0,5,12500,20.790500414742596
9376,Sacrameto,Portland,589.9144876893442,7.0,17.83288025257313,8QAM,100,10.44989082894714,17.83288025257313,7.0,5,12500,32.823069852916944
9377,Sacrameto,Atlanta,7466.215629204212,93.0,16.216788991739953,32QAM,400,13.2081046494941,16.216788991739953,93.0,5,12500,11.330481493317649
9378,Sacrameto,Calgary,1857.7268467795825,22.0,18.79528812499377,QPSK,100,19.92108333589279,18.79528812499377,22.0,5,12500,29.88053144441193
9379,Sacrameto,Vancouver,6662.792476234325,85.0,16.20655288955809,16QAM,400,15.596230966700023,16.20655288955809,85.0,5,12500,14.628326279334857
9380,Sacrameto,Winnipeg,5422.827698882551,72.0,16.746194420731594,QPSK,200,12.760370138759544,16.746194420731594,72.0,5,12500,12.912675294963464
9381,Sacrameto,KansasCity,2980.7563012984356,40.0,15.726939117397265,16QAM,200,10.908707773020645,15.726939117397265,40.0,5,12500,17.958134881580094
9382,Sacrameto,LasVegas,711.6264780650506,10.0,15.922734952761953,QPSK,200,10.595167452339231,15.922734952761953,10.0,5,12500,31.31174233673292
9383,Sacrameto,LosAngeles,605.0916483852335,7.0,16.47994281079626,32QAM,400,16.628991062030032,16.47994281079626,7.0,5,12500,40.35510752777668
9384,Sacrameto,Vancouver,2574.2754528194137,34.0,15.647445962104488,16QAM,200,11.314865723111623,15.647445962104488,34.0,5,12500,20.068975281941576
9385,Sacrameto,LasVegas,711.6264780650506,10.0,17.199900156557714,8QAM,100,11.958335363379053,17.199900156557714,10.0,5,12500,31.397745043976983
9386,Sacrameto,Memphis,3515.8092941010273,47.0,15.70529957172127,QPSK,200,11.712968092971229,15.70529957172127,47.0,5,12500,17.17135327124545
9387,Sacrameto,LasVegas,711.6264780650506,10.0,16.3075915638983,QPSK,100,14.3565077612869,16.3075915638983,10.0,5,12500,34.688226034544215
9388,Sacrameto,ElPaso,4291.72959861747,56.0,17.3416630647975,8QAM,400,17.585681637002587,17.3416630647975,56.0,5,12500,19.65566243194965
9389,Sacrameto,Houston,2987.04752918839,38.0,17.12910883536828,32QAM,400,19.723072225180978,17.12910883536828,38.0,5,12500,25.88326255964492
9390,Sacrameto,Portland,3527.576090149962,44.0,18.50276464805176,QPSK,100,14.084887833787363,18.50276464805176,44.0,5,12500,17.40538761364907
9391,Sacrameto,Chicago,5220.982840213371,68.0,18.007313386847905,16QAM,400,17.721753821678345,18.007313386847905,68.0,5,12500,17.18452415016543
9392,Sacrameto,OklahomaCity,5699.938391665226,74.0,16.49731152569763,32QAM,200,18.053855182046224,16.49731152569763,74.0,5,12500,18.181053491402963
9393,Sacrameto,LosAngeles,3298.087674282042,43.0,17.967133964560926,QPSK,200,13.457333687932902,17.967133964560926,43.0,5,12500,17.543359333532408
9394,Sacrameto,Pittsburgh,5997.588642652506,74.0,17.740449804488367,8QAM,200,10.460471045057512,17.740449804488367,74.0,5,12500,9.344531075623507
9395,Sacrameto,LasVegas,711.6264780650506,10.0,16.13873049881988,QPSK,400,13.849750591104453,16.13873049881988,10.0,5,12500,34.350329929440164
9396,Sacrameto,Phoenix,4982.555216879837,64.0,18.787754362244517,16QAM,200,16.63422857703088,18.787754362244517,64.0,5,12500,15.922804148285707
9397,Sacrameto,Phoenix,1326.9044860319411,15.0,18.08918425458142,32QAM,200,15.78480928278335,18.08918425458142,15.0,5,12500,30.280283784275895
9398,Sacrameto,OklahomaCity,4937.817373873237,64.0,17.362992702525066,32QAM,200,10.81549545101124,17.362992702525066,64.0,5,12500,11.528832681985506
9399,Sacrameto,LosAngeles,2589.0167575670825,32.0,15.035728536106944,32QAM,200,12.304198069735264,15.035728536106944,32.0,5,12500,22.276271272727115
9400,Sacrameto,SanDiego,1239.3729178282706,15.0,16.321114776559615,QPSK,400,17.180375540120345,16.321114776559615,15.0,5,12500,33.443919519634676
9401,Sacrameto,SaltLakeCity,1061.2207001336922,15.0,17.68469055694396,8QAM,200,19.217787046562915,17.68469055694396,15.0,5,12500,34.117755245692905
9402,Sacrameto,StLouis,4041.966130142172,50.0,17.780700088686064,8QAM,400,13.186970522332292,17.780700088686064,50.0,5,12500,15.951201146460846
9403,Sacrameto,Seattle,6524.125295055805,84.0,17.232334425981342,16QAM,400,12.343719761386867,17.232334425981342,84.0,5,12500,10.468378114068457
9404,Sacrameto,Vancouver,2595.4532324087786,33.0,17.79984751020496,8QAM,400,15.09291476525416,17.79984751020496,33.0,5,12500,21.993152407480466
9405,Sacrameto,SaltLakeCity,3260.5947067450998,42.0,17.205037326663074,32QAM,200,14.71576292208455,17.205037326663074,42.0,5,12500,19.799190179683848
9406,Sacrameto,Winnipeg,3448.474400072202,47.0,16.395483297467063,QPSK,400,13.341404699971974,16.395483297467063,47.0,5,12500,18.109606152500405
9407,Sacrameto,Calgary,3765.5954129929764,48.0,17.430287115314574,32QAM,100,10.9442161836459,17.430287115314574,48.0,5,12500,14.467079726348487
9408,Sacrameto,LosAngeles,1086.6603062514548,14.0,16.956087880462395,QPSK,100,11.454222499217376,16.956087880462395,14.0,5,12500,27.772722089698448
9409,Sacrameto,StLouis,4086.9267566197786,49.0,16.80163185267266,32QAM,200,11.699212421511874,16.80163185267266,49.0,5,12500,15.64453835482901
9410,Sacrameto,WashingtonDC,5557.5763702199,70.0,16.370188213532643,QPSK,400,14.014235199685205,16.370188213532643,70.0,5,12500,14.82425533275503
9411,Sacrameto,Nashville,5280.47568253988,64.0,16.60048857460557,8QAM,100,17.06238680602037,16.60048857460557,64.0,5,12500,18.53822816491413
9412,Sacrameto,Dallas,3085.3165086395707,39.0,15.505562093887423,16QAM,100,10.872983768237923,15.505562093887423,39.0,5,12500,18.396965980150114
9413,Sacrameto,Calgary,4033.267431448212,49.0,16.905179701644972,32QAM,200,17.13808016736586,16.905179701644972,49.0,5,12500,20.979858251710695
9414,Sacrameto,Calgary,1897.6529785428618,23.0,16.143295454212566,QPSK,100,14.042073798022123,16.143295454212566,23.0,5,12500,26.20899695161414
9415,Sacrameto,Portland,589.9144876893442,7.0,17.674694265721886,8QAM,400,18.539720709440402,17.674694265721886,7.0,5,12500,41.071085720261465
9416,Sacrameto,Phoenix,1843.3704979775969,24.0,16.22338115226392,32QAM,200,17.233195868343266,16.22338115226392,24.0,5,12500,28.894437179695956
9417,Sacrameto,Nashville,7503.322141989005,96.0,17.627419094890293,16QAM,100,19.363847791983975,17.627419094890293,96.0,5,12500,15.758107549511394
9418,Sacrameto,Pittsburgh,7191.007947193912,88.0,17.480792624178854,8QAM,400,10.144671291904196,17.480792624178854,88.0,5,12500,7.555671290039328
9419,Sacrameto,Chicago,4772.252847087745,61.0,17.335798166819966,32QAM,400,15.102986681490853,17.335798166819966,61.0,5,12500,16.32361064003385
9420,Sacrameto,Minneapolis,6447.644623955783,83.0,17.965907865732458,32QAM,200,19.430715830248626,17.965907865732458,83.0,5,12500,16.941562653646272
9421,Sacrameto,Indianapolis,7490.555580154723,94.0,16.801544883423162,QPSK,100,19.11249004291458,16.801544883423162,94.0,5,12500,16.543158103887436
9422,Sacrameto,LosAngeles,605.0916483852335,7.0,17.323193717370067,8QAM,100,15.083190158950675,17.323193717370067,7.0,5,12500,37.966055718123556
9423,Sacrameto,SaltLakeCity,1061.2207001336922,15.0,18.879309534599418,32QAM,200,16.043437880644152,18.879309534599418,15.0,5,12500,29.748787102118683
9424,Sacrameto,Calgary,1566.221406381569,21.0,17.132057795235127,16QAM,400,18.82191721486477,17.132057795235127,21.0,5,12500,30.909795809491442
9425,Sacrameto,SaltLakeCity,1061.2207001336922,15.0,18.946219380723438,16QAM,400,16.295291503403707,18.946219380723438,15.0,5,12500,29.933730878754233
9426,Sacrameto,Chicago,5040.797230860342,63.0,16.27303946731822,16QAM,400,19.215507429593416,16.27303946731822,63.0,5,12500,21.176281465455915
9427,Sacrameto,Phoenix,1808.4731438981626,22.0,16.494746148876523,8QAM,400,17.17413755553806,16.494746148876523,22.0,5,12500,29.434127640174466
9428,Sacrameto,Denver,1851.7519880034906,25.0,18.441734884582434,8QAM,100,17.217670568476837,18.441734884582434,25.0,5,12500,26.252338202308465
9429,Sacrameto,StLouis,4865.4462906119925,60.0,17.951084256297516,8QAM,400,12.823061173874606,17.951084256297516,60.0,5,12500,13.59369206245215
9430,Sacrameto,LosAngeles,2589.0167575670825,32.0,16.82139633550055,QPSK,200,19.47543703326556,16.82139633550055,32.0,5,12500,27.66184243686382
9431,Sacrameto,SanDiego,1918.8487047620874,23.0,16.51026381982796,16QAM,100,14.559854207743431,16.51026381982796,23.0,5,12500,26.35980899572003
9432,Sacrameto,Phoenix,3310.82959521379,41.0,18.70817862811075,32QAM,200,10.44965928337522,18.70817862811075,41.0,5,12500,14.270920755317462
9433,Sacrameto,SaltLakeCity,3260.5947067450998,42.0,16.016435396083402,32QAM,100,10.074585720788772,16.016435396083402,42.0,5,12500,16.34661490896775
9434,Sacrameto,Portland,589.9144876893442,7.0,16.579574295460752,32QAM,400,10.18171153781886,16.579574295460752,7.0,5,12500,33.80819651890104
9435,Sacrameto,Dallas,3017.259623403136,38.0,18.01337402280432,32QAM,400,15.015781017327253,18.01337402280432,38.0,5,12500,20.291706164355134
9436,Sacrameto,Cleveland,6473.150401264482,80.0,16.876118311538693,32QAM,400,17.41252749409157,16.876118311538693,80.0,5,12500,16.381303602910123
9437,Sacrameto,SanFrancisco,116.30669077446001,1.0,16.222935952651973,QPSK,400,18.054818740697957,16.222935952651973,1.0,5,12500,61.49704355514206
9438,Sacrameto,LasVegas,711.6264780650506,10.0,17.81839658259755,16QAM,100,13.725914844715247,17.81839658259755,10.0,5,12500,32.54682809927331
9439,Sacrameto,NewYork,6424.287182108998,81.0,15.77112345565627,16QAM,200,12.133203875738015,15.77112345565627,81.0,5,12500,12.082749640453429
9440,Sacrameto,SanFrancisco,1575.4452638622283,20.0,17.792411799734683,32QAM,100,14.02742122274861,17.792411799734683,20.0,5,12500,25.9428474545701
9441,Sacrameto,Seattle,7350.10703237166,94.0,15.782756953371301,QPSK,400,15.828103680112868,15.782756953371301,94.0,5,12500,14.277559671137595
9442,Sacrameto,Portland,589.9144876893442,7.0,17.9796623384888,8QAM,400,14.389052711158774,17.9796623384888,7.0,5,12500,36.615449649212906
9443,Sacrameto,SanDiego,757.8042599620492,8.0,18.61705527179125,8QAM,100,11.08971449647036,18.61705527179125,8.0,5,12500,31.3434045749768
9444,Sacrameto,LosAngeles,605.0916483852335,7.0,19.19305646574928,16QAM,200,18.471138978666687,19.19305646574928,7.0,5,12500,39.48414178946035
9445,Sacrameto,Minneapolis,4437.821217316908,55.0,15.807755253107832,32QAM,200,15.803617432596436,15.807755253107832,55.0,5,12500,19.587691094259952
9446,Sacrameto,Toronto,7462.948069928567,96.0,16.846403182290437,QPSK,400,15.994731011747737,16.846403182290437,96.0,5,12500,13.170006681875023
9447,Sacrameto,Dallas,3498.8282812693574,44.0,15.284368904747353,QPSK,200,11.925308271223066,15.284368904747353,44.0,5,12500,18.464203794389178
9448,Sacrameto,Montreal,8110.803314860591,104.0,17.290808002383674,16QAM,100,14.609207073531984,17.290808002383674,104.0,5,12500,10.539650846830668
9449,Sacrameto,LasVegas,980.1254765716377,12.0,16.934930993456668,QPSK,400,10.157591610048076,16.934930993456668,12.0,5,12500,28.038754885807478
9450,Sacrameto,LasVegas,4887.86235976473,60.0,17.0255127245078,8QAM,200,13.987527805418205,17.0255127245078,60.0,5,12500,15.683730225785482
9451,Sacrameto,SaltLakeCity,2362.727553027459,28.0,17.40920776047743,QPSK,100,13.404945449107585,17.40920776047743,28.0,5,12500,22.33885335397416
9452,Sacrameto,KansasCity,3312.1878734597285,42.0,16.140996011399682,QPSK,200,12.715076448175001,16.140996011399682,42.0,5,12500,18.862545021037704
9453,Sacrameto,SanFrancisco,116.30669077446001,1.0,18.88273732225246,8QAM,400,19.148017706109606,18.88273732225246,1.0,5,12500,59.930441150953214
9454,Sacrameto,Denver,7204.26255323139,90.0,17.484674097272794,16QAM,400,12.492128195808338,17.484674097272794,90.0,5,12500,9.674518162328951
9455,Sacrameto,Toronto,9733.287380217169,121.0,16.18527218542089,8QAM,400,17.809463140002585,16.18527218542089,121.0,5,12500,13.331446265710326
9456,Sacrameto,Calgary,1857.7268467795825,22.0,16.128255806527456,8QAM,100,10.388352548289669,16.128255806527456,22.0,5,12500,23.01483297527514
9457,Sacrameto,SaltLakeCity,1124.1532737883977,15.0,17.07508019334882,32QAM,200,12.762664007707563,17.07508019334882,15.0,5,12500,28.272242570432724
9458,Sacrameto,StLouis,4755.42949943843,62.0,15.829351928784433,16QAM,100,15.092652109617259,15.829351928784433,62.0,5,12500,17.65711709747798
9459,Sacrameto,Vancouver,2574.2754528194137,34.0,16.470642952662395,32QAM,100,13.65381401254415,16.470642952662395,34.0,5,12500,21.584726580816223
9460,Sacrameto,Dallas,6546.504566190736,82.0,18.31122680440532,QPSK,200,13.099728057773259,18.31122680440532,82.0,5,12500,10.386469547821477
9461,Sacrameto,Indianapolis,7175.258093277807,91.0,15.922813050623398,8QAM,200,16.805891369093032,15.922813050623398,91.0,5,12500,15.43964402039721
9462,Sacrameto,SaltLakeCity,1801.4561336573313,23.0,16.17355477390755,16QAM,100,16.95945554917709,16.17355477390755,23.0,5,12500,29.096119383074125
9463,Sacrameto,LasVegas,4887.86235976473,60.0,17.711795403362494,8QAM,200,17.13941652224201,17.711795403362494,60.0,5,12500,18.14933626375459
9464,Phoenix,Calgary,2956.0584660682157,36.0,16.78856657103379,QPSK,400,16.993455508924054,16.78856657103379,36.0,5,12500,24.034860320425253
9465,Phoenix,Dallas,2474.8140341884905,32.0,16.33354074221834,QPSK,200,15.681305514876474,16.33354074221834,32.0,5,12500,24.355566511756933
9466,Phoenix,LasVegas,2800.651981888981,35.0,16.8043766656244,32QAM,400,11.49541171888892,16.8043766656244,35.0,5,12500,18.802715205466455
9467,Phoenix,WashingtonDC,3905.26224427784,47.0,16.275683429352636,8QAM,200,19.32482987854169,16.275683429352636,47.0,5,12500,24.21283119918455
9468,Phoenix,Dallas,2027.6590821128962,26.0,16.120628437857448,16QAM,200,15.91456979045902,16.120628437857448,26.0,5,12500,26.878136739482812
9469,Phoenix,Dallas,2027.6590821128962,26.0,15.133011813450628,8QAM,200,18.508540303639144,15.133011813450628,26.0,5,12500,30.459723877069763
9470,Phoenix,SanDiego,897.3694418837777,10.0,18.752028384780154,16QAM,100,11.166238035182548,18.752028384780154,10.0,5,12500,29.05351948755802
9471,Phoenix,ElPaso,627.8930446076615,8.0,16.929537944882565,8QAM,400,10.003740022024447,16.929537944882565,8.0,5,12500,31.944947427439615
9472,Phoenix,SaltLakeCity,3457.0186575104804,42.0,16.384112189858122,16QAM,100,11.295576698459676,16.384112189858122,42.0,5,12500,17.199929092863954
9473,Phoenix,NewOrleans,2453.440174206184,32.0,16.896078551051065,16QAM,400,14.729449538879587,16.896078551051065,32.0,5,12500,22.84117272692731
9474,Phoenix,Miami,4423.192859792599,55.0,18.31154561424254,QPSK,100,16.935097581762946,18.31154561424254,55.0,5,12500,18.215380882291754
9475,Phoenix,SanDiego,7568.572235184613,96.0,17.610768851927592,16QAM,400,14.976706744621431,17.610768851927592,96.0,5,12500,11.387616745111544
9476,Phoenix,Sacrameto,5319.859161621539,67.0,15.938765753618346,8QAM,100,14.091984286890236,15.938765753618346,67.0,5,12500,15.771453106458296
9477,Phoenix,Atlanta,6077.6453677446625,75.0,17.026129651007416,8QAM,400,19.899950699214674,17.026129651007416,75.0,5,12500,19.364100679940236
9478,Phoenix,SanDiego,3108.796809914365,39.0,16.2716522961438,16QAM,200,19.583605929159187,16.2716522961438,39.0,5,12500,26.34149793881498
9479,Phoenix,LosAngeles,721.8128376467077,9.0,16.83796228961902,QPSK,100,18.649321160275605,16.83796228961902,9.0,5,12500,39.504273864390456
9480,Phoenix,LosAngeles,721.8128376467077,9.0,14.763556547518458,8QAM,400,17.16052656619086,14.763556547518458,9.0,5,12500,40.089885012406285
9481,Phoenix,SanDiego,897.3694418837777,10.0,15.740158253848554,32QAM,400,12.169551551601224,15.740158253848554,10.0,5,12500,33.06870313490825
9482,Phoenix,SanDiego,569.100226069892,8.0,19.181303379719235,8QAM,100,16.151339950522203,19.181303379719235,8.0,5,12500,35.8407819211007
9483,Phoenix,ElPaso,5061.354024705242,65.0,17.053879179625582,8QAM,100,11.469220236398392,17.053879179625582,65.0,5,12500,12.336629124912534
9484,Phoenix,OklahomaCity,1803.7908473799944,23.0,17.86988471354186,8QAM,200,11.7185630081791,17.86988471354186,23.0,5,12500,22.15889690244181
9485,Phoenix,SanDiego,2601.174757939646,32.0,17.37092250842206,16QAM,400,10.983311157133711,17.37092250842206,32.0,5,12500,18.620190387810425
9486,Phoenix,LasVegas,369.6230021205577,5.0,15.743054033435627,8QAM,100,11.605461348703516,15.743054033435627,5.0,5,12500,39.43318895802295
9487,Phoenix,Portland,2398.387631587507,29.0,15.550497887734855,QPSK,200,12.930830569621676,15.550497887734855,29.0,5,12500,23.372535149118136
9488,Phoenix,SanDiego,569.100226069892,8.0,16.77718771033569,QPSK,100,16.79221312820204,16.77718771033569,8.0,5,12500,38.885770768164065
9489,Phoenix,Portland,2720.9151075244463,34.0,16.41199962007774,QPSK,100,19.865626784717325,16.41199962007774,34.0,5,12500,27.855182685574036
9490,Phoenix,SanFrancisco,1210.5977952574813,15.0,16.028771925821736,16QAM,200,14.875323741811851,16.028771925821736,15.0,5,12500,31.43121057206409
9491,Phoenix,Charlotte,12311.521277105434,153.0,18.345570794987815,16QAM,200,12.514996198996636,18.345570794987815,153.0,5,12500,3.530206957180539
9492,Phoenix,Chicago,6580.725990985908,83.0,17.98964717260792,QPSK,200,14.933184418913939,17.98964717260792,83.0,5,12500,12.420291935436083
9493,Phoenix,Denver,1572.6810857137034,20.0,18.21159683463128,QPSK,200,16.57963114822697,18.21159683463128,20.0,5,12500,28.075872345151865
9494,Phoenix,Sacrameto,1808.4731438981626,22.0,18.38886422161888,8QAM,100,18.032002777432048,18.38886422161888,22.0,5,12500,28.397874789326067
9495,Phoenix,OklahomaCity,3856.5678936876284,51.0,15.965346514946344,QPSK,400,17.403787138345894,15.965346514946344,51.0,5,12500,21.78534506325238
9496,Phoenix,Sacrameto,3872.1010145839186,46.0,17.047962941360993,QPSK,200,16.934583856353097,17.047962941360993,46.0,5,12500,21.265367717197222
9497,Phoenix,Sacrameto,1326.9044860319414,15.0,15.701174162304417,16QAM,400,18.84227437796281,15.701174162304417,15.0,5,12500,35.72575897173235
9498,Phoenix,Indianapolis,5755.172519785937,74.0,15.530895013883926,8QAM,400,17.27109854153971,15.530895013883926,74.0,5,12500,18.364713362710148
9499,Phoenix,Indianapolis,3737.316402544424,45.0,16.173286091586952,8QAM,100,11.028157212547264,16.173286091586952,45.0,5,12500,16.453406990353173
9500,Phoenix,SanDiego,569.100226069892,8.0,17.193237192167725,32QAM,400,14.827210664863347,17.193237192167725,8.0,5,12500,36.50471882299334
9501,Phoenix,Vancouver,1943.9639048247595,22.0,17.254830184985085,32QAM,100,17.45986931914085,17.254830184985085,22.0,5,12500,28.959775367668698
9502,Phoenix,LasVegas,369.6230021205577,5.0,17.136247030500414,16QAM,200,17.70720410767506,17.136247030500414,5.0,5,12500,44.14173871992972
9503,Phoenix,Houston,1857.4290630574894,25.0,16.43543770520457,16QAM,400,15.178198413577451,16.43543770520457,25.0,5,12500,26.219163226786947
9504,Phoenix,KansasCity,5245.570296894146,68.0,18.437910912549324,32QAM,100,17.6575510527559,18.437910912549324,68.0,5,12500,16.689723855541587
9505,Phoenix,KansasCity,5722.258033100008,73.0,16.87125872580805,8QAM,100,15.276606525503677,16.87125872580805,73.0,5,12500,15.165914155307775
9506,Phoenix,Tampa,3780.9079669488715,50.0,17.452891498011198,QPSK,400,19.62706951651701,17.452891498011198,50.0,5,12500,22.719108731320432
9507,Phoenix,Houston,3047.359109438119,39.0,17.148898088298516,QPSK,100,11.269974556725607,17.148898088298516,39.0,5,12500,17.15062077422668
9508,Phoenix,SanDiego,569.100226069892,8.0,15.716193495595457,QPSK,200,19.768672672035287,15.716193495595457,8.0,5,12500,42.92322452673753
9509,Phoenix,OklahomaCity,10033.610209420018,129.0,17.093618360866483,32QAM,400,12.58052880018572,17.093618360866483,129.0,5,12500,6.553947162798593
9510,Phoenix,LasVegas,1096.846665833112,13.0,15.666275022438878,16QAM,400,19.175746177860496,15.666275022438878,13.0,5,12500,37.52513834790233
9511,Phoenix,Dallas,2027.6590821128962,26.0,16.023878572774326,QPSK,100,19.656202861902283,16.023878572774326,26.0,5,12500,30.7165196760092
9512,Phoenix,Seattle,1805.2967236462391,21.0,15.494926715978789,QPSK,100,18.318158097787485,15.494926715978789,21.0,5,12500,32.04316777167054
9513,Phoenix,SanDiego,897.3694418837777,10.0,16.929764405552284,QPSK,200,11.567319356645964,16.929764405552284,10.0,5,12500,31.2768647882493
9514,Phoenix,LosAngeles,744.6568303069619,9.0,16.351086509487356,16QAM,200,15.414283390577356,16.351086509487356,9.0,5,12500,36.75611187482389
9515,Phoenix,Nashville,3959.924459668963,46.0,16.26726196262433,8QAM,100,14.913009791765138,16.26726196262433,46.0,5,12500,20.02449463134593
9516,Phoenix,SanDiego,897.3694418837777,10.0,16.89165375813494,8QAM,100,13.714365516577043,16.89165375813494,10.0,5,12500,33.46202159559769
9517,Phoenix,StLouis,6450.711895958992,83.0,15.733594537442935,8QAM,200,17.79902006338805,15.733594537442935,83.0,5,12500,17.54218021507519
9518,Phoenix,LosAngeles,721.8128376467077,9.0,16.650657302305643,16QAM,100,12.530765181340886,16.650657302305643,9.0,5,12500,33.573022872769116
9519,Phoenix,SanDiego,3670.068229284493,44.0,16.23951032583877,QPSK,400,19.98147947528133,16.23951032583877,44.0,5,12500,25.56523357735601
9520,Phoenix,Nashville,4260.414734283512,54.0,17.80950681146818,8QAM,400,13.647158138081924,17.80950681146818,54.0,5,12500,15.612971628067072
9521,Phoenix,LasVegas,4668.594416339095,60.0,19.48876522707047,16QAM,200,18.447059204171495,19.48876522707047,60.0,5,12500,17.680009121976084
